user_id,first_approved_day,s2_approved_contracts,s2_total_usdt,s1_usdt_requests,is_completely_new,수집시각(KST)
1abff6d3-6376-4dd3-bd4a-d4e74b9934ac,2026-07-01,3,3100,65,0,2026-07-08 05:04:24
1cc03ac9-5bc0-43b0-aa48-e476ecf9961b,2026-07-01,1,2000,145,0,2026-07-08 05:04:24
242c590c-1529-4c92-98e3-c6d02b980c63,2026-07-01,1,2000,55,0,2026-07-08 05:04:24
24a291e8-2883-48c5-9971-869bcdd58192,2026-07-01,1,2000,13,0,2026-07-08 05:04:24
2656fabf-29cc-4dea-9cfb-70646199acea,2026-07-01,2,9000,52,0,2026-07-08 05:04:24
26b71df6-9651-44e9-8810-2aa0716fb2bc,2026-07-01,2,2040,110,0,2026-07-08 05:04:24
2baa0f8a-552c-40c4-b557-4ebbf67dc6ea,2026-07-01,3,4400,89,0,2026-07-08 05:04:24
3f26a273-3fb7-4dd5-81c3-4d7fc4c79bc2,2026-07-01,2,3100,74,0,2026-07-08 05:04:24
42de48d5-63d8-459c-93bb-d0e5cbf2c0cb,2026-07-01,1,2800,19,0,2026-07-08 05:04:24
4728828b-f2ac-47fe-ab14-ac01ea7b9c9a,2026-07-01,1,2000,144,0,2026-07-08 05:04:24
47d6b050-b039-4f05-84fb-976d632cc3a1,2026-07-01,2,2400,54,0,2026-07-08 05:04:24
49ab4b8c-f8db-403f-b8d3-f92f5986a7d4,2026-07-01,2,3000,256,0,2026-07-08 05:04:24
6fdf3953-7aab-4b17-b284-2d43c7b66480,2026-07-01,1,2000,26,0,2026-07-08 05:04:24
6fe3795d-1a46-46e2-8b29-cc630b5f65e5,2026-07-01,1,2000,7,0,2026-07-08 05:04:24
70464c28-91ef-41e6-a88a-5c0284f1048b,2026-07-01,2,2500,141,0,2026-07-08 05:04:24
722cf239-4e0c-43a3-8d18-a0ae213b58df,2026-07-01,3,7800,164,0,2026-07-08 05:04:24
7bf7c10c-f9b1-4320-b4e7-7e96b0f16d10,2026-07-01,3,4000,79,0,2026-07-08 05:04:24
8476fd8f-6e27-42cc-8e2f-f18f3dd0f1d3,2026-07-01,4,5500,140,0,2026-07-08 05:04:24
89f961fd-dfa9-43e1-8f7e-e6ec9550f2b4,2026-07-01,1,2000,26,0,2026-07-08 05:04:24
8c3f32ea-5370-419d-8676-46f86a77fb28,2026-07-01,14,32400,47,0,2026-07-08 05:04:24
8d49ec58-c2cd-4eed-9167-9407dd15be05,2026-07-01,3,2800,96,0,2026-07-08 05:04:24
99276baf-2e4e-446b-993a-cded32973803,2026-07-01,2,2500,25,0,2026-07-08 05:04:24
9bbdfe1d-e58e-48e5-b200-d08d36ea28ac,2026-07-01,4,4400,158,0,2026-07-08 05:04:24
9c98a863-7399-4038-a7e0-85acf8054610,2026-07-01,3,4000,115,0,2026-07-08 05:04:24
a3172439-c225-402f-9c26-31a49f07faff,2026-07-01,1,2000,37,0,2026-07-08 05:04:24
ab2992a9-9891-4a82-803d-2940bd10cfbb,2026-07-01,1,2000,74,0,2026-07-08 05:04:24
abf0679d-dcb1-48db-9adc-3a157d271b32,2026-07-01,2,4000,22,0,2026-07-08 05:04:24
b57817f6-e30f-4385-9b05-56e1e1a55b88,2026-07-01,1,2000,85,0,2026-07-08 05:04:24
b817a6d8-cb1e-496d-b460-26e45c367077,2026-07-01,1,20000,54,0,2026-07-08 05:04:24
b911ae64-91ab-4212-8bc0-5844ef49c189,2026-07-01,5,6500,37,0,2026-07-08 05:04:24
b9dca4d3-8513-47d6-8921-5f75126908a0,2026-07-01,1,2000,33,0,2026-07-08 05:04:24
bc4c20e5-465d-4a9a-80ca-2709c52849da,2026-07-01,2,5000,89,0,2026-07-08 05:04:24
bde4b34d-dc41-4629-9c2a-1e3650b62de4,2026-07-01,1,2000,197,0,2026-07-08 05:04:24
bf272c34-095d-4b53-abdf-a41b6f840296,2026-07-01,1,2000,73,0,2026-07-08 05:04:24
bf7904d3-4bfc-4ed4-a63b-1f2229b8d73d,2026-07-01,1,2000,11,0,2026-07-08 05:04:24
c196b2f8-8053-4026-a688-248c12f47807,2026-07-01,1,2000,30,0,2026-07-08 05:04:24
d0464705-7645-474d-9c18-c875089636df,2026-07-01,3,4000,50,0,2026-07-08 05:04:24
d5c7637d-d877-464f-9643-a8a5cc53bd0e,2026-07-01,1,2000,28,0,2026-07-08 05:04:24
e17340ca-490e-4178-90db-254e8f1f9ecf,2026-07-01,3,2660,64,0,2026-07-08 05:04:24
e2985442-24e5-4811-a533-3c697e1b77cd,2026-07-01,1,2000,22,0,2026-07-08 05:04:24
e8efd423-a0ec-406d-908a-53dd2d2ac006,2026-07-01,4,3500,37,0,2026-07-08 05:04:24
e99fb93f-d14f-4e2a-82db-05c094e92600,2026-07-01,1,2000,7,0,2026-07-08 05:04:24
f12728ad-bf5c-4a26-a43d-0941ca2a7b60,2026-07-01,3,3000,40,0,2026-07-08 05:04:24
f4b4a7f9-01d3-4131-9436-6a7e34205690,2026-07-01,1,2000,52,0,2026-07-08 05:04:24
f63ed1db-8a76-4405-91a2-1c0659ba26ad,2026-07-01,1,4000,2,0,2026-07-08 05:04:24
fc0b40dd-c1ff-40c2-9cf6-3cdaeb8e5254,2026-07-01,3,3240,67,0,2026-07-08 05:04:24
05ddba42-f0be-4729-95af-0c1315282ac4,2026-07-02,2,4000,377,0,2026-07-08 05:04:24
0cef49c5-e880-4bed-a7dd-0ec9c166c460,2026-07-02,2,13500,80,0,2026-07-08 05:04:24
0f89d76d-2eb9-45b6-8936-e9c8342cba49,2026-07-02,2,76600,45,0,2026-07-08 05:04:24
105afbf5-90f5-4676-bea9-94e2933531c8,2026-07-02,1,2000,23,0,2026-07-08 05:04:24
272597db-b084-4cd5-8cac-3223b89f672d,2026-07-02,2,3000,121,0,2026-07-08 05:04:24
2a39807c-b434-44cc-b108-e936c424ef57,2026-07-02,2,3000,72,0,2026-07-08 05:04:24
3395ca10-2035-4ae4-9798-96481638a8bd,2026-07-02,1,2000,6,0,2026-07-08 05:04:24
39a82336-8d83-4498-8b1d-be85d4b05c31,2026-07-02,2,3000,32,0,2026-07-08 05:04:24
3f177d5e-9744-4964-9b94-a0bc704d63c4,2026-07-02,2,2500,77,0,2026-07-08 05:04:24
404564a4-12fd-47c6-ae41-bf737e99d5e1,2026-07-02,1,2000,27,0,2026-07-08 05:04:24
42243b6f-bf40-4e45-a18b-90ed79f858bf,2026-07-02,4,6400,77,0,2026-07-08 05:04:24
53e2234e-426d-4556-a6d6-d16440ca50e8,2026-07-02,2,2500,74,0,2026-07-08 05:04:24
543b61db-10c7-4d71-87af-1214a10e5e0b,2026-07-02,1,4000,50,0,2026-07-08 05:04:24
54e144b9-ba0f-4d4b-9f63-ace80f92b347,2026-07-02,1,2000,271,0,2026-07-08 05:04:24
66dce3eb-c893-42f9-8b4d-6aece9c3ba16,2026-07-02,1,6400,95,0,2026-07-08 05:04:24
70b8dde4-63b3-4306-9e65-6f236ed4943b,2026-07-02,1,2000,26,0,2026-07-08 05:04:24
8da19730-1019-4dae-ac18-b6512263a532,2026-07-02,1,20000,25,0,2026-07-08 05:04:24
8de4f1e6-92dd-4d5b-b105-683b40717783,2026-07-02,1,2000,91,0,2026-07-08 05:04:24
9344c7f4-8218-4cba-8148-0595fc5a13c2,2026-07-02,2,21600,37,0,2026-07-08 05:04:24
973a6b97-e348-4044-a90e-d439f50bf941,2026-07-02,7,12100,234,0,2026-07-08 05:04:24
baa9d552-9e07-4750-a764-0a87af4a9d84,2026-07-02,1,2000,24,0,2026-07-08 05:04:24
c89b0a18-8e1e-4c0e-8489-4c0e404bc2fe,2026-07-02,2,3000,15,0,2026-07-08 05:04:24
cee5f76f-99c9-48f3-b5c0-f17839ed9fab,2026-07-02,3,4500,27,0,2026-07-08 05:04:24
e5e3bc0a-b103-4135-8892-2a87daacfd41,2026-07-02,2,2500,74,0,2026-07-08 05:04:24
ea163455-b877-40fa-86fa-6d449ad869e0,2026-07-02,1,2000,56,0,2026-07-08 05:04:24
f9c21100-18ea-4162-b1ce-d9c94b27b873,2026-07-02,1,2000,13,0,2026-07-08 05:04:24
fe762455-c619-4a76-85af-1464a4e50906,2026-07-02,2,2500,135,0,2026-07-08 05:04:24
0340cf5f-0df5-4960-a6b7-42fb0f1a8b25,2026-07-03,1,2000,94,0,2026-07-08 05:04:24
0379291d-e195-4135-90c3-c91043c1d07e,2026-07-03,1,4000,84,0,2026-07-08 05:04:24
1bcf5fcd-b482-4c20-b9e2-d594a02784c6,2026-07-03,2,50000,72,0,2026-07-08 05:04:24
1bf2a9ce-f0b1-4cd7-ab28-323c3a49065e,2026-07-03,1,6000,115,0,2026-07-08 05:04:24
1e94e1ea-ce64-4ca1-a2ef-61a49fb6dcdd,2026-07-03,2,2500,149,0,2026-07-08 05:04:24
20c07b7a-9f42-4fca-9b0a-ce904c79f055,2026-07-03,1,2000,23,0,2026-07-08 05:04:24
358f662e-7a45-46aa-8f2d-32f52c2361e6,2026-07-03,1,2000,35,0,2026-07-08 05:04:24
38fee226-5682-478a-8ed9-816eaf5d2e9d,2026-07-03,2,5400,67,0,2026-07-08 05:04:24
3b573d13-315b-4c36-b0fd-47e3c82a6c8b,2026-07-03,1,2000,28,0,2026-07-08 05:04:24
4cb1b7f8-23ec-4f10-9587-e9005bdc5034,2026-07-03,2,10800,32,0,2026-07-08 05:04:24
4ffadae3-7970-4dee-8a44-c90f5d65fb33,2026-07-03,2,2500,24,0,2026-07-08 05:04:24
74402f13-da02-4dd5-9f9a-3f85bd155e18,2026-07-03,4,3300,97,0,2026-07-08 05:04:24
811f06a5-1873-4a01-8764-558b135aa259,2026-07-03,2,3000,41,0,2026-07-08 05:04:24
8914b691-387a-43d1-8088-c12b38aad545,2026-07-03,2,5000,27,0,2026-07-08 05:04:24
94616136-f608-4c6d-8396-463ee4cac7e9,2026-07-03,2,3000,45,0,2026-07-08 05:04:24
d514a64c-c9e1-4fdb-970e-4cde948ebc3e,2026-07-03,2,3000,119,0,2026-07-08 05:04:24
d799ca49-ccf0-431b-8772-d0cbf66b125d,2026-07-03,1,4000,14,0,2026-07-08 05:04:24
ede1b924-a209-4f39-9d62-d140867a7075,2026-07-03,1,2000,2,0,2026-07-08 05:04:24
f47a5b61-c425-416d-80eb-570a57e54a4a,2026-07-03,1,2000,26,0,2026-07-08 05:04:24
faa6947f-4930-479d-8d07-eb85569f9005,2026-07-03,3,3500,46,0,2026-07-08 05:04:24
24a57f18-857a-46d9-a6c9-848440ffa4af,2026-07-04,1,2000,16,0,2026-07-08 05:04:24
311ea61b-ef42-4255-845e-f31743191f9c,2026-07-04,1,4000,24,0,2026-07-08 05:04:24
33f0721e-6a71-4d0e-88c7-82a42b9938fb,2026-07-04,1,2000,8,0,2026-07-08 05:04:24
34496f4d-8798-4dc3-ae4a-bce57a0277b4,2026-07-04,4,34500,63,0,2026-07-08 05:04:24
3d41c416-a3c7-411f-ab14-81aa4299d7d3,2026-07-04,1,2200,141,0,2026-07-08 05:04:24
4c0a2629-0ba0-4bb0-93c1-a33ccf3ee043,2026-07-04,1,2000,81,0,2026-07-08 05:04:24
6b16a62d-621d-40d7-b88d-6dfa09e1a8e4,2026-07-04,1,4000,38,0,2026-07-08 05:04:24
84cd717a-8b63-48a8-9af1-aa0d072a0088,2026-07-04,1,2000,41,0,2026-07-08 05:04:24
92dd47d0-fae2-4320-b387-9b0eba8623d7,2026-07-04,1,4000,44,0,2026-07-08 05:04:24
95b9cfa6-229a-49fa-80af-459915d980e9,2026-07-04,2,2100,370,0,2026-07-08 05:04:24
b21d0c44-db65-45bc-85f4-7f6082d680a5,2026-07-04,1,2000,17,0,2026-07-08 05:04:24
b2a7e3f4-59dc-41e8-a2ba-eec378734e40,2026-07-04,1,2000,21,0,2026-07-08 05:04:24
c04c72f1-e15e-45fe-9ca4-fce7f3f7836c,2026-07-04,1,2000,77,0,2026-07-08 05:04:24
c0f62233-4d86-4b01-b3d2-027d29d85fa3,2026-07-04,2,2200,20,0,2026-07-08 05:04:24
f0474e79-014e-4a47-a515-1b3a3ce7c278,2026-07-04,2,2800,271,0,2026-07-08 05:04:24
f963b45a-bafd-45af-9349-9da714f5e9e7,2026-07-04,5,3000,111,0,2026-07-08 05:04:24
ff102bf9-2790-45cd-963a-5e77c40d8d24,2026-07-04,1,2000,47,0,2026-07-08 05:04:24
03684a19-fca3-4714-8361-afe30cb5d2b1,2026-07-05,1,2000,14,0,2026-07-08 05:04:24
2605c484-35dd-4262-b295-9eae69366946,2026-07-05,1,24000,138,0,2026-07-08 05:04:24
357f1782-b0ac-46bd-becd-312a3528e6fb,2026-07-05,2,21000,29,0,2026-07-08 05:04:24
371aa572-d395-4c18-af28-c18f488b9431,2026-07-05,2,3000,50,0,2026-07-08 05:04:24
48566a84-d58f-49f6-943d-ddaf7f7be4e7,2026-07-05,4,4500,461,0,2026-07-08 05:04:24
4b689915-c580-4057-a66c-2b710f3b2150,2026-07-05,1,2000,4,0,2026-07-08 05:04:24
6beed7d5-0449-473d-9cf2-b8e32fcb0e02,2026-07-05,1,2000,71,0,2026-07-08 05:04:24
94784cd1-2af1-45e8-b4a1-3e11164bdac4,2026-07-05,2,3000,558,0,2026-07-08 05:04:24
a0070a0a-477e-42a4-8855-160e0e4c2dc5,2026-07-05,1,2000,32,0,2026-07-08 05:04:24
a0b9efac-3b1e-48e5-9166-3079fcd0fe9a,2026-07-05,2,3000,74,0,2026-07-08 05:04:24
ac183322-01a1-4c65-b069-e10d08a62cd6,2026-07-05,1,2000,53,0,2026-07-08 05:04:24
ac194774-b02c-4d58-8b20-5a47572bdcd9,2026-07-05,3,2300,15,0,2026-07-08 05:04:24
b08218cd-8ba1-4118-86c3-3cb52310d269,2026-07-05,2,2500,84,0,2026-07-08 05:04:24
f141485a-179c-4e95-8651-6f715642e0f3,2026-07-05,2,3000,118,0,2026-07-08 05:04:24
fe9b4967-9cf5-4414-bdc1-8038288642da,2026-07-05,2,13000,77,0,2026-07-08 05:04:24
076844e3-eb61-4ae8-bec7-7a42487e23f2,2026-07-06,1,8000,73,0,2026-07-08 05:04:24
1367fa4a-94ea-48a5-a7e2-01e648840eb4,2026-07-06,1,2000,62,0,2026-07-08 05:04:24
5d93cce1-2d1d-4a71-a581-3358add60c47,2026-07-06,1,42000,157,0,2026-07-08 05:04:24
5eac9928-3db6-46c2-be47-089b11cb6ea2,2026-07-06,2,9000,18,0,2026-07-08 05:04:24
5faa1d00-3122-4c6b-a62f-28ea6c606bc3,2026-07-06,1,2000,113,0,2026-07-08 05:04:24
687b10d3-e7c5-41a2-ad29-84e053c315e5,2026-07-06,1,2000,60,0,2026-07-08 05:04:24
88230c60-080c-4b8b-8cf5-d537dd4f228a,2026-07-06,2,2500,25,0,2026-07-08 05:04:24
99dfebd0-2bae-4ac8-9dd1-1b3535d7a198,2026-07-06,1,3000,91,0,2026-07-08 05:04:24
9f710e3e-c168-445a-99a9-1780e20d7d57,2026-07-06,1,2000,77,0,2026-07-08 05:04:24
9fbac9b2-77f2-4089-8433-ee2586200b82,2026-07-06,1,2000,42,0,2026-07-08 05:04:24
a981ca37-6cdb-4eed-a2a3-c379f9d5bce2,2026-07-06,3,3700,50,0,2026-07-08 05:04:24
ddd43e95-b451-4570-9c56-2d3ae77afb5c,2026-07-06,1,2000,13,0,2026-07-08 05:04:24
e2570310-020c-4f9f-9dfe-bb0da3f63ef0,2026-07-06,1,2000,40,0,2026-07-08 05:04:24
ecc32a5f-d37e-45f0-8d38-3270deb464ae,2026-07-06,2,3000,140,0,2026-07-08 05:04:24
f20a33fe-b4f2-4969-a9ad-02559fda8969,2026-07-06,1,2000,54,0,2026-07-08 05:04:24
117d5f52-9a87-4699-b145-4c65be96bde3,2026-07-07,1,2000,21,0,2026-07-08 05:04:24
2a7a331a-0fb5-42b5-af4e-b89a6f3b72a2,2026-07-07,1,2000,107,0,2026-07-08 05:04:24
33e97ff9-d11d-4393-8127-f893d8fb7e5d,2026-07-07,1,2200,24,0,2026-07-08 05:04:24
489cd5db-3261-47a4-9652-e2987594bc40,2026-07-07,1,2000,67,0,2026-07-08 05:04:24
4e98fde6-f7b1-419f-af32-9887319d25af,2026-07-07,1,2000,27,0,2026-07-08 05:04:24
6ccf0097-3e0f-47e4-9230-cc23c0e0edeb,2026-07-07,1,2000,116,0,2026-07-08 05:04:24
9bf1c6de-80bb-4dec-8bcd-e8086858b540,2026-07-07,1,2000,35,0,2026-07-08 05:04:24
a67a4775-5d9c-402e-b4b2-0081d9734ee8,2026-07-07,1,2000,54,0,2026-07-08 05:04:24
b07cfee7-d4cb-42fb-b4b7-293f99820043,2026-07-07,1,2000,30,0,2026-07-08 05:04:24
bf943910-a395-422e-808d-992683591edc,2026-07-07,1,2000,21,0,2026-07-08 05:04:24
c84c770c-842e-4ff3-b217-c009eb662781,2026-07-07,1,4000,25,0,2026-07-08 05:04:24
dee17646-3f13-4526-ab1a-ed4a060aaf5c,2026-07-07,1,2000,27,0,2026-07-08 05:04:24
f0d5a5b0-9d10-45a6-8fce-00f75162b120,2026-07-07,2,2500,45,0,2026-07-08 05:04:24
fe78cc2d-9758-4f02-bc76-9040e8690984,2026-07-07,1,2000,16,0,2026-07-08 05:04:24
